file_path	sub_id	cohort	gait_event	side	ref	pred
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	L	269.0	271.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	L	387.0	383.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	L	573.0	569.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	L	886.0	887.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	L	1013.0	1014.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	L		627.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	L		742.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L	93.0	97.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L	221.0	227.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L	350.0	355.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L	517.0	522.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L	837.0	843.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L	965.0	970.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L	1098.0	1104.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L		603.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	L		692.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	R	71.0	75.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	R	202.0	203.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	R	332.0	333.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	R	509.0	504.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	R	815.0	818.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	R	948.0	950.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	R	1081.0	1083.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	IC	R		665.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	R	159.0	163.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	R	288.0	293.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	R	454.0	430.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	R	759.0	766.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	R	904.0	909.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	R	1032.0	1035.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	R		26.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-00211821-00212966.npy	sub-3001	HA	FC	R		647.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	0.0	4.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	164.0	166.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	314.0	316.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	461.0	463.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	625.0	621.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	831.0	834.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	950.0	945.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	1157.0	1155.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L	1412.0	1412.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	L		712.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	L	108.0	112.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	L	263.0	269.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	L	406.0	412.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	L	564.0	570.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	L	723.0	723.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	L	915.0	921.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	L	1117.0	1119.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	L	1325.0	1328.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R	83.0	85.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R	239.0	245.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R	386.0	388.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R	541.0	546.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R	678.0	677.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R	900.0	905.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R	1086.0	1086.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R	1300.0	1302.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	IC	R		1485.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R	188.0	196.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R	335.0	343.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R	483.0	490.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R	640.0	647.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R	858.0	867.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R	1032.0	1042.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R	1257.0	1261.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R	1448.0	1456.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3001/sub-3001_coh-HA_ses-TVS_tracksys-imu_motion-01007904-01009391.npy	sub-3001	HA	FC	R		41.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	152.0	155.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	315.0	313.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	442.0	442.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	551.0	551.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	667.0	668.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	787.0	788.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	902.0	902.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	1030.0	1030.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	1164.0	1162.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	1277.0	1276.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	1404.0	1402.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	1520.0	1519.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	L	0.0	
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	112.0	120.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	258.0	254.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	408.0	407.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	518.0	516.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	634.0	632.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	754.0	752.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	870.0	869.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	993.0	992.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	1119.0	1117.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	1247.0	1244.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	1366.0	1365.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	L	1483.0	1481.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	90.0	94.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	245.0	233.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	384.0	385.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	498.0	498.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	609.0	609.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	728.0	734.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	847.0	849.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	965.0	965.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	1095.0	1097.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	1224.0	1225.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	1342.0	1344.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	IC	R	1461.0	1462.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	188.0	182.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	336.0	341.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	462.0	458.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	570.0	568.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	694.0	688.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	810.0	805.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	924.0	919.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	1054.0	1053.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	1184.0	1182.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	1300.0	1294.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	1423.0	1418.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R	1541.0	1538.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00729046-00730630.npy	sub-1018	HA	FC	R		55.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	82.0	80.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	424.0	423.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	555.0	554.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	671.0	671.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	783.0	784.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	892.0	893.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	998.0	998.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1101.0	1101.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1203.0	1203.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1303.0	1309.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1405.0	1413.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1517.0	1518.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1625.0	1625.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1737.0	1736.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1838.0	1838.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	1955.0	1956.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	2063.0	2064.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	2169.0	2169.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	2275.0	2275.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	IC	L	2377.0	2377.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-1018/sub-1018_coh-HA_ses-TVS_tracksys-imu_motion-00462680-00465110.npy	sub-1018	HA	FC	L	401.0	399.0
